"","symbol","date","open","high","low","close","volume","adjusted"
"641","GLD",2015-07-20,106.599998474121,106.650001525879,105.620002746582,105.699996948242,15751700,105.699996948242
"642","GLD",2015-07-21,105.809997558594,106.319999694824,105.25,105.370002746582,10519800,105.370002746582
"643","GLD",2015-07-22,104.389999389648,105.089996337891,104.180000305176,104.800003051758,8349200,104.800003051758
"644","GLD",2015-07-23,104.980003356934,105.300003051758,104.199996948242,104.330001831055,5779300,104.330001831055
"645","GLD",2015-07-24,103.610000610352,105.589996337891,103.430000305176,105.349998474121,11572700,105.349998474121
"646","GLD",2015-07-27,104.940002441406,105.680000305176,104.660003662109,104.860000610352,10690100,104.860000610352
"647","GLD",2015-07-28,105.089996337891,105.330001831055,104.830001831055,105.019996643066,5549200,105.019996643066
"648","GLD",2015-07-29,104.930000305176,105.629997253418,104.48999786377,105.169998168945,5616900,105.169998168945
"649","GLD",2015-07-30,104.029998779297,104.970001220703,103.860000610352,104.269996643066,6652000,104.269996643066
"650","GLD",2015-07-31,105.410003662109,105.75,104.690002441406,104.930000305176,6689200,104.930000305176
"651","GLD",2015-08-03,104.589996337891,104.819999694824,104.050003051758,104.099998474121,3528600,104.099998474121
"652","GLD",2015-08-04,104.559997558594,104.75,103.949996948242,104.309997558594,3241000,104.309997558594
"653","GLD",2015-08-05,104.419998168945,104.5,103.779998779297,103.930000305176,5041000,103.930000305176
"654","GLD",2015-08-06,104.150001525879,104.860000610352,104.139999389648,104.389999389648,3908100,104.389999389648
"655","GLD",2015-08-07,104.559997558594,105.379997253418,104.550003051758,104.650001525879,4400900,104.650001525879
"656","GLD",2015-08-10,105.029998779297,106.269996643066,104.919998168945,105.720001220703,5892600,105.720001220703
"657","GLD",2015-08-11,106.48999786377,106.629997253418,105.769996643066,106.26000213623,4060900,106.26000213623
"658","GLD",2015-08-12,106.98999786377,107.910003662109,106.930000305176,107.75,10022500,107.75
"659","GLD",2015-08-13,106.949996948242,107.180000305176,106.709999084473,106.860000610352,4761700,106.860000610352
"660","GLD",2015-08-14,107.069999694824,107.410003662109,106.540000915527,106.849998474121,3509200,106.849998474121
"661","GLD",2015-08-17,107.370002746582,107.51000213623,107,107.129997253418,5769100,107.129997253418
"662","GLD",2015-08-18,106.669998168945,107.330001831055,106.309997558594,107.110000610352,4121800,107.110000610352
"663","GLD",2015-08-19,107.629997253418,108.669998168945,107.629997253418,108.550003051758,7035100,108.550003051758
"664","GLD",2015-08-20,109.809997558594,110.610000610352,109.699996948242,110.440002441406,12549000,110.440002441406
"665","GLD",2015-08-21,110.930000305176,111.330001831055,110.120002746582,111.129997253418,13917600,111.129997253418
"666","GLD",2015-08-24,111.540000915527,112.120002746582,109.769996643066,110.529998779297,18388700,110.529998779297
"667","GLD",2015-08-25,110.01000213623,110.050003051758,108.720001220703,109.160003662109,9974200,109.160003662109
"668","GLD",2015-08-26,107.720001220703,108.059997558594,107.080001831055,107.669998168945,10856600,107.669998168945
"669","GLD",2015-08-27,107.330001831055,108.040000915527,107.110000610352,107.730003356934,8102100,107.730003356934
"670","GLD",2015-08-28,108.169998168945,109.300003051758,108.120002746582,108.699996948242,7558900,108.699996948242
"671","GLD",2015-08-31,108.190002441406,108.919998168945,108.029998779297,108.819999694824,4532100,108.819999694824
"672","GLD",2015-09-01,109.629997253418,109.769996643066,108.940002441406,109.199996948242,7077800,109.199996948242
"673","GLD",2015-09-02,109.01000213623,109.339996337891,108.459999084473,108.620002746582,4115700,108.620002746582
"674","GLD",2015-09-03,107.769996643066,108.319999694824,107.559997558594,107.839996337891,3913100,107.839996337891
"675","GLD",2015-09-04,107.139999389648,107.559997558594,107.069999694824,107.48999786377,4025000,107.48999786377
"676","GLD",2015-09-08,107.599998474121,107.940002441406,107.309997558594,107.519996643066,5982100,107.519996643066
"677","GLD",2015-09-09,106.639999389648,106.709999084473,105.480003356934,106.129997253418,8855100,106.129997253418
"678","GLD",2015-09-10,106.610000610352,106.699996948242,106.180000305176,106.379997253418,6204000,106.379997253418
"679","GLD",2015-09-11,105.650001525879,106.199996948242,105.269996643066,106.160003662109,4023900,106.160003662109
"680","GLD",2015-09-14,105.860000610352,106.389999389648,105.779998779297,106.220001220703,2350800,106.220001220703
"681","GLD",2015-09-15,105.830001831055,106.059997558594,105.680000305176,105.900001525879,2905000,105.900001525879
"682","GLD",2015-09-16,106.599998474121,107.709999084473,106.559997558594,107.309997558594,5315600,107.309997558594
"683","GLD",2015-09-17,107.069999694824,108.580001831055,106.959999084473,108.410003662109,8403800,108.410003662109
"684","GLD",2015-09-18,109.099998474121,109.379997253418,108.819999694824,109.209999084473,6794300,109.209999084473
"685","GLD",2015-09-21,108.48999786377,108.660003662109,108.330001831055,108.529998779297,4104800,108.529998779297
"686","GLD",2015-09-22,107.580001831055,107.959999084473,107.440002441406,107.790000915527,5483300,107.790000915527
"687","GLD",2015-09-23,108.540000915527,108.639999389648,108.199996948242,108.220001220703,2744200,108.220001220703
"688","GLD",2015-09-24,109.669998168945,110.819999694824,109.629997253418,110.48999786377,11024300,110.48999786377
"689","GLD",2015-09-25,109.870002746582,110.029998779297,109.550003051758,109.809997558594,5209500,109.809997558594
"690","GLD",2015-09-28,108.370002746582,108.910003662109,108.269996643066,108.419998168945,3809600,108.419998168945
"691","GLD",2015-09-29,108.23999786377,108.690002441406,107.879997253418,107.980003356934,4043600,107.980003356934
"692","GLD",2015-09-30,106.779998779297,107.080001831055,106.470001220703,106.860000610352,7405600,106.860000610352
"693","GLD",2015-10-01,106.980003356934,107.209999084473,106.629997253418,106.730003356934,4278600,106.730003356934
"694","GLD",2015-10-02,108.540000915527,109.319999694824,108.540000915527,108.98999786377,7730600,108.98999786377
"695","GLD",2015-10-05,109.139999389648,109.379997253418,108.459999084473,108.769996643066,5490200,108.769996643066
"696","GLD",2015-10-06,109.800003051758,110.26000213623,109.629997253418,109.860000610352,7513900,109.860000610352
"697","GLD",2015-10-07,109.75,110.139999389648,109.339996337891,109.699996948242,5355500,109.699996948242
"698","GLD",2015-10-08,109.160003662109,110.269996643066,109.059997558594,109.139999389648,5038200,109.139999389648
"699","GLD",2015-10-09,110.540000915527,111.050003051758,110.230003356934,110.870002746582,7907300,110.870002746582
"700","GLD",2015-10-12,111.669998168945,111.730003356934,111.01000213623,111.309997558594,6257900,111.309997558594
"701","GLD",2015-10-13,111.360000610352,111.870002746582,111.279998779297,111.860000610352,5149600,111.860000610352
"702","GLD",2015-10-14,112.629997253418,113.949996948242,112.300003051758,113.809997558594,10207800,113.809997558594
"703","GLD",2015-10-15,113.199996948242,113.98999786377,112.940002441406,113.290000915527,14083900,113.290000915527
"704","GLD",2015-10-16,113.23999786377,113.440002441406,112.430000305176,112.48999786377,7328000,112.48999786377
"705","GLD",2015-10-19,112.639999389648,112.690002441406,111.889999389648,112.019996643066,3959400,112.019996643066
"706","GLD",2015-10-20,112.379997253418,113.089996337891,112.379997253418,112.730003356934,4903200,112.730003356934
"707","GLD",2015-10-21,112.370002746582,112.370002746582,111.410003662109,111.730003356934,3908800,111.730003356934
"708","GLD",2015-10-22,111.519996643066,112.209999084473,111.430000305176,111.690002441406,3436400,111.690002441406
"709","GLD",2015-10-23,111.809997558594,111.839996337891,110.959999084473,111.5,4868400,111.5
"710","GLD",2015-10-26,111.730003356934,111.980003356934,111.330001831055,111.430000305176,2573500,111.430000305176
"711","GLD",2015-10-27,111.309997558594,111.809997558594,111.290000915527,111.680000305176,2646100,111.680000305176
"712","GLD",2015-10-28,112.680000305176,113.25,110.309997558594,110.779998779297,8201200,110.779998779297
"713","GLD",2015-10-29,110.230003356934,110.599998474121,109.660003662109,109.720001220703,5150800,109.720001220703
"714","GLD",2015-10-30,109.5,109.580001831055,109.059997558594,109.300003051758,5543200,109.300003051758
"715","GLD",2015-11-02,108.639999389648,108.839996337891,108.459999084473,108.589996337891,5843300,108.589996337891
"716","GLD",2015-11-03,107.790000915527,107.809997558594,106.680000305176,106.980003356934,7145300,106.980003356934
"717","GLD",2015-11-04,107.019996643066,107.089996337891,105.919998168945,105.970001220703,7617800,105.970001220703
"718","GLD",2015-11-05,106.01000213623,106.099998474121,105.580001831055,105.639999389648,5931100,105.639999389648
"719","GLD",2015-11-06,104.169998168945,104.419998168945,104.019996643066,104.099998474121,8831900,104.099998474121
"720","GLD",2015-11-09,104.290000915527,104.580001831055,104.190002441406,104.400001525879,4129200,104.400001525879
"721","GLD",2015-11-10,104.089996337891,104.650001525879,103.870002746582,104.180000305176,4450800,104.180000305176
"722","GLD",2015-11-11,104.089996337891,104.230003356934,103.779998779297,103.830001831055,3527600,103.830001831055
"723","GLD",2015-11-12,103.089996337891,104.319999694824,103.040000915527,103.849998474121,6300500,103.849998474121
"724","GLD",2015-11-13,103.540000915527,103.73999786377,103.449996948242,103.559997558594,3224200,103.559997558594
"725","GLD",2015-11-16,103.980003356934,104.029998779297,103.519996643066,103.709999084473,2951200,103.709999084473
"726","GLD",2015-11-17,103.379997253418,103.400001525879,101.980003356934,102.339996337891,8593100,102.339996337891
"727","GLD",2015-11-18,102.389999389648,102.949996948242,102.040000915527,102.430000305176,5043800,102.430000305176
"728","GLD",2015-11-19,103.069999694824,104.089996337891,103.069999694824,103.559997558594,5087600,103.559997558594
"729","GLD",2015-11-20,103.580001831055,103.660003662109,102.970001220703,103.089996337891,5971600,103.089996337891
"730","GLD",2015-11-23,102.480003356934,102.75,102.160003662109,102.26000213623,4042500,102.26000213623
"731","GLD",2015-11-24,103.120002746582,103.25,102.690002441406,102.940002441406,3479600,102.940002441406
"732","GLD",2015-11-25,102.470001220703,102.690002441406,102.209999084473,102.459999084473,2931300,102.459999084473
"733","GLD",2015-11-27,101.01000213623,101.620002746582,100.98999786377,101.25,4993600,101.25
"734","GLD",2015-11-30,101.529998779297,102.379997253418,101.519996643066,101.919998168945,6773000,101.919998168945
"735","GLD",2015-12-01,102.300003051758,102.430000305176,101.809997558594,102.279998779297,4645900,102.279998779297
"736","GLD",2015-12-02,101.349998474121,101.349998474121,100.529998779297,100.690002441406,10223500,100.690002441406
"737","GLD",2015-12-03,101.230003356934,101.970001220703,100.849998474121,101.76000213623,6499900,101.76000213623
"738","GLD",2015-12-04,102.73999786377,104.209999084473,102.650001525879,104.019996643066,10670200,104.019996643066
"739","GLD",2015-12-07,103.319999694824,103.370002746582,102.5,102.669998168945,4393500,102.669998168945
"740","GLD",2015-12-08,103.129997253418,103.26000213623,102.529998779297,102.839996337891,3412300,102.839996337891
"741","GLD",2015-12-09,103.629997253418,103.660003662109,102.319999694824,102.639999389648,6026300,102.639999389648
"742","GLD",2015-12-10,102.51000213623,102.830001831055,102.339996337891,102.550003051758,3853500,102.550003051758
"743","GLD",2015-12-11,101.910003662109,103.319999694824,101.849998474121,103.110000610352,6798400,103.110000610352
"744","GLD",2015-12-14,102.580001831055,102.720001220703,101.73999786377,101.790000915527,5563800,101.790000915527
"745","GLD",2015-12-15,101.709999084473,102.059997558594,101.410003662109,101.519996643066,6831100,101.519996643066
"746","GLD",2015-12-16,102.589996337891,103.199996948242,101.660003662109,102.75,8292200,102.75
"747","GLD",2015-12-17,100.919998168945,100.98999786377,100.230003356934,100.5,10156200,100.5
"748","GLD",2015-12-18,101.349998474121,102.529998779297,101.300003051758,102.040000915527,8345900,102.040000915527
"749","GLD",2015-12-21,102.949996948242,103.519996643066,102.830001831055,103.150001525879,6378900,103.150001525879
"750","GLD",2015-12-22,103.089996337891,103.199996948242,102.559997558594,102.610000610352,4123500,102.610000610352
"751","GLD",2015-12-23,102.400001525879,102.589996337891,102.209999084473,102.309997558594,2821400,102.309997558594
"752","GLD",2015-12-24,102.819999694824,103.050003051758,102.769996643066,103.050003051758,1710200,103.050003051758
"753","GLD",2015-12-28,102.480003356934,102.599998474121,102.029998779297,102.269996643066,3356200,102.269996643066
"754","GLD",2015-12-29,102.519996643066,102.580001831055,102.110000610352,102.199996948242,2832200,102.199996948242
"755","GLD",2015-12-30,101.470001220703,101.599998474121,101.349998474121,101.419998168945,3745000,101.419998168945
"756","GLD",2015-12-31,101.480003356934,101.720001220703,101.309997558594,101.459999084473,3823600,101.459999084473
"757","GLD",2016-01-04,103.129997253418,103.669998168945,102.48999786377,102.889999389648,6440000,102.889999389648
"758","GLD",2016-01-05,103.129997253418,103.459999084473,102.930000305176,103.180000305176,3500300,103.180000305176
"759","GLD",2016-01-06,104.370002746582,104.800003051758,103.930000305176,104.669998168945,9316600,104.669998168945
"760","GLD",2016-01-07,105.830001831055,106.23999786377,105.190002441406,106.150001525879,11730400,106.150001525879
"761","GLD",2016-01-08,105.480003356934,105.800003051758,105.040000915527,105.680000305176,7678200,105.680000305176
"762","GLD",2016-01-11,105.470001220703,105.569999694824,104.709999084473,104.73999786377,6272400,104.73999786377
"763","GLD",2016-01-12,104.089996337891,104.589996337891,103.650001525879,104.209999084473,5540200,104.209999084473
"764","GLD",2016-01-13,103.889999389648,104.819999694824,103.779998779297,104.720001220703,7324200,104.720001220703
"765","GLD",2016-01-14,103.75,104.180000305176,102.5,103.019996643066,9989100,103.019996643066
"766","GLD",2016-01-15,104.919998168945,104.959999084473,103.970001220703,104.080001831055,10052700,104.080001831055
"767","GLD",2016-01-19,104.059997558594,104.449996948242,103.650001525879,103.980003356934,4588400,103.980003356934
"768","GLD",2016-01-20,105.169998168945,106.160003662109,104.940002441406,105.370002746582,10120900,105.370002746582
"769","GLD",2016-01-21,104.98999786377,105.48999786377,104.519996643066,105.48999786377,5425000,105.48999786377
"770","GLD",2016-01-22,104.930000305176,105.51000213623,104.76000213623,105,4185300,105
"771","GLD",2016-01-25,105.76000213623,106.089996337891,105.599998474121,106.080001831055,6819400,106.080001831055
"772","GLD",2016-01-26,106.319999694824,107.430000305176,106.26000213623,107.290000915527,8443400,107.290000915527
"773","GLD",2016-01-27,106.860000610352,107.930000305176,106.650001525879,107.690002441406,8273400,107.690002441406
"774","GLD",2016-01-28,106.550003051758,106.860000610352,106.480003356934,106.540000915527,5914200,106.540000915527
"775","GLD",2016-01-29,106.610000610352,107,106.26000213623,106.949996948242,8098700,106.949996948242
"776","GLD",2016-02-01,107.540000915527,108.150001525879,107.529998779297,108.050003051758,10471800,108.050003051758
"777","GLD",2016-02-02,107.919998168945,108.180000305176,107.349998474121,108.089996337891,6656000,108.089996337891
"778","GLD",2016-02-03,107.910003662109,109.580001831055,107.900001525879,109.25,15785200,109.25
"779","GLD",2016-02-04,110.449996948242,110.699996948242,109.919998168945,110.569999694824,13213700,110.569999694824
"780","GLD",2016-02-05,109.790000915527,112.349998474121,109.580001831055,112.319999694824,14777300,112.319999694824
"781","GLD",2016-02-08,113.669998168945,114.870002746582,113.389999389648,113.830001831055,28341200,113.830001831055
"782","GLD",2016-02-09,114.430000305176,114.690002441406,113.550003051758,113.580001831055,18156700,113.580001831055
"783","GLD",2016-02-10,113.919998168945,114.519996643066,112.980003356934,114.459999084473,13311100,114.459999084473
"784","GLD",2016-02-11,118.589996337891,120.839996337891,117.769996643066,119.059997558594,49139000,119.059997558594
"785","GLD",2016-02-12,118.120002746582,118.73999786377,117.879997253418,118.360000610352,16981200,118.360000610352
"786","GLD",2016-02-16,116,116.309997558594,114.73999786377,114.769996643066,14601700,114.769996643066
"787","GLD",2016-02-17,115.470001220703,116.069999694824,114.889999389648,115.480003356934,10582400,115.480003356934
"788","GLD",2016-02-18,115.300003051758,118.599998474121,115.290000915527,118.290000915527,13586500,118.290000915527
"789","GLD",2016-02-19,117.26000213623,117.970001220703,117.099998474121,117.580001831055,15192000,117.580001831055
"790","GLD",2016-02-22,115.440002441406,116.190002441406,115.410003662109,115.48999786377,10677800,115.48999786377
"791","GLD",2016-02-23,116.680000305176,117.419998168945,116.519996643066,117.220001220703,9033400,117.220001220703
"792","GLD",2016-02-24,119,119.860000610352,117.349998474121,117.610000610352,17938800,117.610000610352
"793","GLD",2016-02-25,117.620002746582,118.910003662109,117.540000915527,117.919998168945,12500300,117.919998168945
"794","GLD",2016-02-26,117.430000305176,117.720001220703,115.860000610352,117.110000610352,12505100,117.110000610352
"795","GLD",2016-02-29,117.589996337891,118.699996948242,117.529998779297,118.639999389648,11517500,118.639999389648
"796","GLD",2016-03-01,118.73999786377,119.110000610352,117.339996337891,117.769996643066,14139300,117.769996643066
"797","GLD",2016-03-02,118.339996337891,118.970001220703,118.069999694824,118.680000305176,8903000,118.680000305176
"798","GLD",2016-03-03,118.860000610352,121.300003051758,118.809997558594,120.730003356934,18724100,120.730003356934
"799","GLD",2016-03-04,121.129997253418,122.370002746582,120.220001220703,120.540000915527,16261100,120.540000915527
"800","GLD",2016-03-07,121.180000305176,121.580001831055,120.410003662109,121.139999389648,9358600,121.139999389648
"801","GLD",2016-03-08,121.790000915527,121.879997253418,120.470001220703,120.580001831055,11531000,120.580001831055
"802","GLD",2016-03-09,119.199996948242,120.389999389648,118.839996337891,119.580001831055,8672900,119.580001831055
"803","GLD",2016-03-10,120.5,121.76000213623,120.419998168945,121.5,18104900,121.5
"804","GLD",2016-03-11,121.190002441406,121.389999389648,119.360000610352,119.410003662109,10812300,119.410003662109
"805","GLD",2016-03-14,120.269996643066,120.309997558594,117.5,117.870002746582,14236200,117.870002746582
"806","GLD",2016-03-15,117.779998779297,118.040000915527,117.360000610352,117.959999084473,9941800,117.959999084473
"807","GLD",2016-03-16,117.419998168945,120.76000213623,117.339996337891,120.589996337891,17334000,120.589996337891
"808","GLD",2016-03-17,121.160003662109,121.180000305176,120.029998779297,120.129997253418,9914300,120.129997253418
"809","GLD",2016-03-18,119.589996337891,120.339996337891,119.51000213623,119.800003051758,16965900,119.800003051758
"810","GLD",2016-03-21,119,119.330001831055,118.730003356934,118.959999084473,7240600,118.959999084473
"811","GLD",2016-03-22,119.730003356934,120.160003662109,118.959999084473,119.309997558594,6786800,119.309997558594
"812","GLD",2016-03-23,116.73999786377,117.120002746582,116.160003662109,116.610000610352,15993700,116.610000610352
"813","GLD",2016-03-24,116.769996643066,116.940002441406,116.300003051758,116.330001831055,6280900,116.330001831055
"814","GLD",2016-03-28,116.730003356934,116.910003662109,116.269996643066,116.599998474121,3879100,116.599998474121
"815","GLD",2016-03-29,117.360000610352,118.809997558594,116.800003051758,118.76000213623,14472400,118.76000213623
"816","GLD",2016-03-30,117.879997253418,118.199996948242,116.910003662109,117.099998474121,10769100,117.099998474121
"817","GLD",2016-03-31,118.160003662109,118.389999389648,117.599998474121,117.639999389648,9348200,117.639999389648
"818","GLD",2016-04-01,116.080001831055,116.980003356934,115.550003051758,116.930000305176,10405400,116.930000305176
"819","GLD",2016-04-04,116.669998168945,116.730003356934,116.069999694824,116.150001525879,7643700,116.150001525879
"820","GLD",2016-04-05,117.76000213623,117.930000305176,117.150001525879,117.660003662109,8865900,117.660003662109
"821","GLD",2016-04-06,116.699996948242,117.389999389648,116.26000213623,116.940002441406,7549400,116.940002441406
"822","GLD",2016-04-07,118.650001525879,118.849998474121,115,118.610000610352,11900500,118.610000610352
"823","GLD",2016-04-08,118.069999694824,118.769996643066,117.980003356934,118.430000305176,9078900,118.430000305176
"824","GLD",2016-04-11,119.470001220703,120.300003051758,119.419998168945,120.029998779297,9846000,120.029998779297
"825","GLD",2016-04-12,120.230003356934,120.349998474121,119.550003051758,120.050003051758,9689500,120.050003051758
"826","GLD",2016-04-13,119.370002746582,119.430000305176,118.559997558594,118.769996643066,8841500,118.769996643066
"827","GLD",2016-04-14,118.089996337891,118.190002441406,116.949996948242,117.110000610352,13165800,117.110000610352
"828","GLD",2016-04-15,117.330001831055,118.120002746582,117.190002441406,117.919998168945,7838100,117.919998168945
"829","GLD",2016-04-18,118.529998779297,118.559997558594,117.629997253418,117.73999786377,5809800,117.73999786377
"830","GLD",2016-04-19,119.870002746582,120.089996337891,119.370002746582,119.580001831055,21031500,119.580001831055
"831","GLD",2016-04-20,119.669998168945,120.080001831055,118.720001220703,118.970001220703,10233200,118.970001220703
"832","GLD",2016-04-21,120.419998168945,120.550003051758,119.129997253418,119.419998168945,14612800,119.419998168945
"833","GLD",2016-04-22,118.709999084473,119.019996643066,117.279998779297,117.889999389648,10047000,117.889999389648
"834","GLD",2016-04-25,118.139999389648,118.709999084473,118.110000610352,118.230003356934,4369400,118.230003356934
"835","GLD",2016-04-26,118.790000915527,118.889999389648,118.449996948242,118.699996948242,9906800,118.699996948242
"836","GLD",2016-04-27,118.970001220703,119.699996948242,118.430000305176,119.040000915527,7976400,119.040000915527
"837","GLD",2016-04-28,119.919998168945,121.419998168945,119.730003356934,121.290000915527,15133600,121.290000915527
"838","GLD",2016-04-29,122.430000305176,123.930000305176,122.339996337891,123.650001525879,19043900,123.650001525879
"839","GLD",2016-05-02,123.779998779297,123.959999084473,123.050003051758,123.23999786377,12137500,123.23999786377
"840","GLD",2016-05-03,123.730003356934,123.819999694824,122.51000213623,122.959999084473,9063600,122.959999084473
"841","GLD",2016-05-04,122.849998474121,123.230003356934,121.51000213623,122.209999084473,9398200,122.209999084473
"842","GLD",2016-05-05,122.629997253418,122.730003356934,121.25,122.069999694824,8846900,122.069999694824
"843","GLD",2016-05-06,122.830001831055,123.809997558594,122.589996337891,123.180000305176,11366800,123.180000305176
"844","GLD",2016-05-09,121.199996948242,121.290000915527,120.589996337891,120.650001525879,9236200,120.650001525879
"845","GLD",2016-05-10,120.73999786377,121.379997253418,120.080001831055,120.980003356934,9845000,120.980003356934
"846","GLD",2016-05-11,121.849998474121,122.160003662109,121.379997253418,122.120002746582,7590100,122.120002746582
"847","GLD",2016-05-12,122.019996643066,122.389999389648,121,121.160003662109,7447100,121.160003662109
"848","GLD",2016-05-13,121.089996337891,121.860000610352,120.660003662109,121.709999084473,7672800,121.709999084473
"849","GLD",2016-05-16,122.930000305176,122.970001220703,121.379997253418,121.800003051758,7103000,121.800003051758
"850","GLD",2016-05-17,121.580001831055,122.519996643066,121.480003356934,122.220001220703,8619800,122.220001220703
"851","GLD",2016-05-18,121.220001220703,121.919998168945,119.879997253418,120.099998474121,13381700,120.099998474121
"852","GLD",2016-05-19,119,119.980003356934,118.919998168945,119.870002746582,14339700,119.870002746582
"853","GLD",2016-05-20,120.190002441406,120.319999694824,119.309997558594,119.709999084473,10379400,119.709999084473
"854","GLD",2016-05-23,118.860000610352,119.599998474121,118.75,119.370002746582,8628200,119.370002746582
"855","GLD",2016-05-24,118.169998168945,118.230003356934,117.25,117.300003051758,12772000,117.300003051758
"856","GLD",2016-05-25,116.589996337891,117.059997558594,116.319999694824,116.980003356934,10487300,116.980003356934
"857","GLD",2016-05-26,117.569999694824,117.629997253418,116.389999389648,116.580001831055,5893500,116.580001831055
"858","GLD",2016-05-27,116.269996643066,116.360000610352,115.290000915527,115.620002746582,8686700,115.620002746582
"859","GLD",2016-05-31,115.76000213623,116.400001525879,115.5,116.059997558594,8187600,116.059997558594
"860","GLD",2016-06-01,115.970001220703,116.139999389648,115.199996948242,115.940002441406,8399600,115.940002441406
"861","GLD",2016-06-02,115.779998779297,115.970001220703,115.580001831055,115.669998168945,4591600,115.669998168945
"862","GLD",2016-06-03,118.25,118.889999389648,118.230003356934,118.879997253418,14605100,118.879997253418
"863","GLD",2016-06-06,118.889999389648,119.169998168945,118.459999084473,118.919998168945,9887900,118.919998168945
"864","GLD",2016-06-07,118.5,119.019996643066,118.410003662109,118.819999694824,4602900,118.819999694824
"865","GLD",2016-06-08,120.300003051758,120.779998779297,120.230003356934,120.580001831055,11661700,120.580001831055
"866","GLD",2016-06-09,120.610000610352,121.480003356934,120.550003051758,121.25,12174000,121.25
"867","GLD",2016-06-10,121.550003051758,122.099998474121,121.180000305176,121.73999786377,13940000,121.73999786377
"868","GLD",2016-06-13,122.800003051758,122.830001831055,122.029998779297,122.639999389648,12594200,122.639999389648
"869","GLD",2016-06-14,123,123.059997558594,122.300003051758,122.769996643066,11651700,122.769996643066
"870","GLD",2016-06-15,122.519996643066,123.870002746582,122.379997253418,123.680000305176,15053000,123.680000305176
"871","GLD",2016-06-16,125.169998168945,125.669998168945,122.230003356934,122.379997253418,26635000,122.379997253418
"872","GLD",2016-06-17,123.26000213623,124.099998474121,122.690002441406,123.949996948242,15573800,123.949996948242
"873","GLD",2016-06-20,122.26000213623,123.330001831055,122.129997253418,123.209999084473,11866200,123.209999084473
"874","GLD",2016-06-21,121.650001525879,121.860000610352,120.769996643066,120.839996337891,14585600,120.839996337891
"875","GLD",2016-06-22,120.830001831055,121.25,120.680000305176,120.900001525879,7861000,120.900001525879
"876","GLD",2016-06-23,120.48999786377,121.029998779297,120.059997558594,120.110000610352,10704900,120.110000610352
"877","GLD",2016-06-24,126.620002746582,126.819999694824,125,126,35782900,126
"878","GLD",2016-06-27,126.440002441406,127.050003051758,125.830001831055,126.680000305176,21228800,126.680000305176
"879","GLD",2016-06-28,125.559997558594,126.019996643066,125.059997558594,125.319999694824,16001500,125.319999694824
"880","GLD",2016-06-29,125.910003662109,126.809997558594,125.699996948242,125.839996337891,12218400,125.839996337891
"881","GLD",2016-06-30,125.949996948242,126.519996643066,125.5,126.470001220703,15981600,126.470001220703
"882","GLD",2016-07-01,127.660003662109,128.419998168945,127.440002441406,128.410003662109,14940700,128.410003662109
"883","GLD",2016-07-05,128.800003051758,129.589996337891,128.169998168945,129.470001220703,19026200,129.470001220703
"884","GLD",2016-07-06,130.5,131.149993896484,129.820007324219,130.229995727539,17376700,130.229995727539
"885","GLD",2016-07-07,129.820007324219,130.119995117188,128.979995727539,129.740005493164,16508500,129.740005493164
"886","GLD",2016-07-08,129.850006103516,130.520004272461,128.970001220703,130.520004272461,17634200,130.520004272461
"887","GLD",2016-07-11,129.490005493164,129.899993896484,129.160003662109,129.289993286133,10855600,129.289993286133
"888","GLD",2016-07-12,128.520004272461,128.539993286133,126.98999786377,127.150001525879,26459600,127.150001525879
"889","GLD",2016-07-13,128,128.429992675781,127.610000610352,128.320007324219,7377700,128.320007324219
"890","GLD",2016-07-14,126.309997558594,127.370002746582,126.029998779297,127.330001831055,12132400,127.330001831055
"891","GLD",2016-07-15,126.379997253418,127.190002441406,126.330001831055,126.839996337891,13892100,126.839996337891
"892","GLD",2016-07-18,127.019996643066,127.5,126.629997253418,127.040000915527,8489700,127.040000915527
"893","GLD",2016-07-19,126.949996948242,127.349998474121,126.819999694824,127.209999084473,5170700,127.209999084473
"894","GLD",2016-07-20,125.5,126.120002746582,125.309997558594,125.389999389648,11777700,125.389999389648
"895","GLD",2016-07-21,125.660003662109,127.370002746582,125.599998474121,127.300003051758,9399200,127.300003051758
"896","GLD",2016-07-22,126.430000305176,126.519996643066,126.01000213623,126.349998474121,7716000,126.349998474121
"897","GLD",2016-07-25,125.529998779297,126.209999084473,125.110000610352,125.470001220703,13139400,125.470001220703
"898","GLD",2016-07-26,126.089996337891,126.139999389648,125.75,126,7613200,126
"899","GLD",2016-07-27,126.790000915527,128.119995117188,126.040000915527,128.029998779297,17066400,128.029998779297
"900","GLD",2016-07-28,128.089996337891,128.199996948242,127.209999084473,127.660003662109,9261800,127.660003662109
"901","GLD",2016-07-29,128.419998168945,129.410003662109,127.879997253418,128.979995727539,13708200,128.979995727539
"902","GLD",2016-08-01,128.570007324219,129.339996337891,128.559997558594,129.220001220703,7109900,129.220001220703
"903","GLD",2016-08-02,130.039993286133,130.550003051758,129.940002441406,130.270004272461,7652800,130.270004272461
"904","GLD",2016-08-03,129.949996948242,129.960006713867,129.270004272461,129.649993896484,5010700,129.649993896484
"905","GLD",2016-08-04,130.009994506836,130.279998779297,129.820007324219,129.869995117188,4908100,129.869995117188
"906","GLD",2016-08-05,128.460006713867,128.550003051758,127.389999389648,127.550003051758,16205100,127.550003051758
"907","GLD",2016-08-08,127.290000915527,127.699996948242,127.269996643066,127.440002441406,6773800,127.440002441406
